	id	date	country	segment	sex	pangolin_lineage	variant
8361	hCoV-19/Scotland/QEUH-15C6B85/2021	2021-05-25	United Kingdom	genome	unknown	B.1.1.7	Alpha
8362	hCoV-19/Scotland/QEUH-15C6727/2021	2021-05-25	United Kingdom	genome	unknown	B.1.1.7	Alpha
8363	hCoV-19/England/NORT-1BC4583/2021	2021-05-25	United Kingdom	genome	unknown	B.1.1.7	Alpha
8364	hCoV-19/England/NORT-1BC4C33/2021	2021-05-25	United Kingdom	genome	unknown	B.1.1.7	Alpha
8365	hCoV-19/England/NORT-1BC61C9/2021	2021-05-25	United Kingdom	genome	unknown	B.1.1.7	Alpha
8366	hCoV-19/England/HSLL-15BA87E/2021	2021-05-25	United Kingdom	genome	unknown	B.1.1.7	Alpha
8367	hCoV-19/England/PLYM-15BA44D/2021	2021-05-25	United Kingdom	genome	unknown	B.1.1.7	Alpha
8368	hCoV-19/England/PLYM-15BA780/2021	2021-05-25	United Kingdom	genome	unknown	B.1.1.7	Alpha
8369	hCoV-19/England/ALDP-15C936C/2021	2021-05-25	United Kingdom	genome	unknown	B.1.1.7	Alpha
8370	hCoV-19/England/ALDP-15C8998/2021	2021-05-25	United Kingdom	genome	unknown	B.1.1.7	Alpha
8371	hCoV-19/England/ALDP-15C78D8/2021	2021-05-25	United Kingdom	genome	unknown	B.1.1.7	Alpha
8372	hCoV-19/England/HSLL-15BA93F/2021	2021-05-25	United Kingdom	genome	unknown	B.1.1.7	Alpha
8373	hCoV-19/England/ALDP-15CFE38/2021	2021-05-25	United Kingdom	genome	unknown	B.1.1.7	Alpha
8374	hCoV-19/England/ALDP-15D1185/2021	2021-05-25	United Kingdom	genome	unknown	B.1.1.7	Alpha
8375	hCoV-19/Scotland/QEUH-15BAAC3/2021	2021-05-25	United Kingdom	genome	unknown	B.1.1.7	Alpha
8376	hCoV-19/England/MILK-15BF0EA/2021	2021-05-25	United Kingdom	genome	unknown	B.1.1.7	Alpha
8377	hCoV-19/England/MILK-15BE591/2021	2021-05-25	United Kingdom	genome	unknown	B.1.1.7	Alpha
8378	hCoV-19/England/MILK-15BF2A8/2021	2021-05-25	United Kingdom	genome	unknown	B.1.1.7	Alpha
8379	hCoV-19/England/ALDP-15D0238/2021	2021-05-25	United Kingdom	genome	unknown	B.1.1.7	Alpha
8380	hCoV-19/England/ALDP-15CFA9E/2021	2021-05-25	United Kingdom	genome	unknown	B.1.1.7	Alpha
8381	hCoV-19/England/ALDP-15CA2F5/2021	2021-05-25	United Kingdom	genome	unknown	B.1.1.7	Alpha
8382	hCoV-19/England/HSLL-15BC311/2021	2021-05-25	United Kingdom	genome	unknown	B.1.1.7	Alpha
8383	hCoV-19/Scotland/EDB18125/2021	2021-05-25	United Kingdom	genome	unknown	B.1.1.7	Alpha
8384	hCoV-19/Scotland/QEUH-15CF1D5/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8385	hCoV-19/NorthernIreland/NIRE-00376b/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8386	hCoV-19/NorthernIreland/NIRE-00376e/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8387	hCoV-19/England/ALDP-15D8E69/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8388	hCoV-19/England/HSLL-15D204B/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8389	hCoV-19/England/ALDP-15D9E59/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8390	hCoV-19/Wales/PHWC-PYFP44/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8391	hCoV-19/Scotland/QEUH-15E5151/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8392	hCoV-19/England/NORT-1BC63D2/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8393	hCoV-19/England/NORT-1BC64B1/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8394	hCoV-19/England/MILK-15CAD5E/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8395	hCoV-19/England/MILK-15C1E90/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8396	hCoV-19/England/MILK-15CDC30/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8397	hCoV-19/England/MILK-15C1CC3/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8398	hCoV-19/England/MILK-15C22A2/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8399	hCoV-19/England/MILK-15C1FCA/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8400	hCoV-19/England/MILK-15C2B10/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8401	hCoV-19/England/MILK-15C23CD/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8402	hCoV-19/England/ALDP-15D976D/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8403	hCoV-19/England/MILK-15C9690/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8404	hCoV-19/Scotland/QEUH-15D07FD/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8405	hCoV-19/Scotland/QEUH-15CCD6B/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8406	hCoV-19/Scotland/QEUH-15D0DDD/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8407	hCoV-19/Scotland/QEUH-15D0BC4/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8408	hCoV-19/Scotland/QEUH-15D2421/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8409	hCoV-19/Scotland/QEUH-15D26A3/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8410	hCoV-19/England/MILK-15C9A67/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8411	hCoV-19/England/ALDP-15DA6BA/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8412	hCoV-19/Scotland/QEUH-15DE531/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8413	hCoV-19/Scotland/QEUH-15CF2D2/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8414	hCoV-19/Scotland/QEUH-15CCC31/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8415	hCoV-19/Scotland/QEUH-15CB555/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8416	hCoV-19/Scotland/QEUH-15D0F31/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8417	hCoV-19/Scotland/QEUH-15C9AFE/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8418	hCoV-19/Scotland/QEUH-15CCB25/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8419	hCoV-19/Scotland/QEUH-15CEE57/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8420	hCoV-19/Scotland/QEUH-15D260D/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8421	hCoV-19/Scotland/QEUH-15D2773/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8422	hCoV-19/England/PHEC-31BCFC/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8423	hCoV-19/England/ALDP-15DACD6/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8424	hCoV-19/England/NORT-1BC7C4F/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8425	hCoV-19/England/NORT-1BC8929/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8426	hCoV-19/England/NORT-1BC7D79/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8427	hCoV-19/England/NORT-1BC7984/2021	2021-05-26	United Kingdom	genome	unknown	B.1.1.7	Alpha
8428	hCoV-19/England/ALDP-15DB23D/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8429	hCoV-19/England/MILK-15CB124/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8430	hCoV-19/Scotland/QEUH-15DB965/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8431	hCoV-19/England/ALDP-15DB3B2/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8432	hCoV-19/England/MILK-15CB036/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8433	hCoV-19/England/QEUH-15DC81C/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8434	hCoV-19/England/ALDP-15EDB88/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8435	hCoV-19/Wales/PHWC-PYFOGY/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8436	hCoV-19/England/NORT-1BC7A27/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8437	hCoV-19/Scotland/QEUH-15D48AB/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8438	hCoV-19/Scotland/QEUH-15D2F8A/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8439	hCoV-19/Scotland/QEUH-15D498A/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8440	hCoV-19/Scotland/QEUH-15DE8CF/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8441	hCoV-19/Scotland/QEUH-15D304A/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8442	hCoV-19/Scotland/QEUH-15D2F6C/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8443	hCoV-19/England/MILK-15C8655/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8444	hCoV-19/England/NORT-1BC79FD/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8445	hCoV-19/England/NORT-1BC783C/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8446	hCoV-19/England/PLYM-15D3790/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8447	hCoV-19/NorthernIreland/RAND-15D38D9/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8448	hCoV-19/England/NORT-1BC77F3/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8449	hCoV-19/England/ALDP-15DCA8F/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8450	hCoV-19/Wales/PHWC-PYFTOK/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8451	hCoV-19/England/ALDP-15D44F2/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8452	hCoV-19/Scotland/QEUH-15DB7B6/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8453	hCoV-19/Scotland/QEUH-15DC76A/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8454	hCoV-19/NorthernIreland/RAND-15D38F7/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8455	hCoV-19/Scotland/QEUH-15DC66D/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8456	hCoV-19/England/PHEC-317838/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8457	hCoV-19/England/ALDP-15DD110/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8458	hCoV-19/England/PHEC-313F64/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8459	hCoV-19/England/MILK-15D4E8B/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8460	hCoV-19/England/ALDP-15EDDEC/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8461	hCoV-19/England/MILK-15D4F79/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8462	hCoV-19/England/QEUH-15D3305/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8463	hCoV-19/Scotland/QEUH-15C7DF7/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8464	hCoV-19/Scotland/QEUH-15D8995/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8465	hCoV-19/England/ALDP-15E350C/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8466	hCoV-19/England/ALDP-15D57CB/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8467	hCoV-19/England/ALDP-15E3092/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8468	hCoV-19/Scotland/QEUH-15D8801/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8469	hCoV-19/NorthernIreland/NIRE-00378e/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8470	hCoV-19/Scotland/QEUH-15D8A92/2021	2021-05-27	United Kingdom	genome	unknown	B.1.1.7	Alpha
8471	hCoV-19/England/NORW-13DE14E/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8472	hCoV-19/England/MILK-15E05E1/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8473	hCoV-19/Scotland/QEUH-15DE05E/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8474	hCoV-19/Scotland/QEUH-15DDF8F/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8475	hCoV-19/Scotland/QEUH-15DE6D4/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8476	hCoV-19/Scotland/QEUH-15DDF16/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8477	hCoV-19/England/NORW-13DE050/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8478	hCoV-19/England/NORW-13DBC22/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8479	hCoV-19/Scotland/QEUH-15DE4F8/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8480	hCoV-19/England/ALDP-15F1F85/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8481	hCoV-19/Scotland/QEUH-15DE08B/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8482	hCoV-19/Wales/PHWC-PYFOOM/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8483	hCoV-19/England/MILK-15DD990/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8484	hCoV-19/England/ALDP-15EA6D5/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8485	hCoV-19/England/ALDP-15EECB1/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8486	hCoV-19/England/ALDP-15F0D9B/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8487	hCoV-19/England/MILK-15D3E6E/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8488	hCoV-19/England/NORT-1BC8B50/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8489	hCoV-19/England/NORT-1BC8D1E/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8490	hCoV-19/NorthernIreland/RAND-15E478D/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8491	hCoV-19/England/ALDP-15E2181/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8492	hCoV-19/England/ALDP-15E138C/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8493	hCoV-19/England/MILK-15D934B/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8494	hCoV-19/Scotland/QEUH-15DF345/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8495	hCoV-19/Scotland/QEUH-15DF318/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8496	hCoV-19/England/MILK-15D3A4C/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8497	hCoV-19/Scotland/QEUH-15DF4AC/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8498	hCoV-19/England/PLYM-15D35B4/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8499	hCoV-19/Scotland/QEUH-15DF06C/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8500	hCoV-19/Scotland/QEUH-15DF3CD/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8501	hCoV-19/England/NORT-1BC8965/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8502	hCoV-19/England/PLYM-15D3754/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8503	hCoV-19/England/ALDP-15EF087/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8504	hCoV-19/NorthernIreland/NIRE-003784/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8505	hCoV-19/England/PHEC-317917/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8506	hCoV-19/England/PHEC-317908/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8507	hCoV-19/England/PHEC-3130BC/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8508	hCoV-19/Scotland/QEUH-15E52B8/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8509	hCoV-19/England/ALDP-15E3FD1/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8510	hCoV-19/England/ALDP-15EF2BE/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8511	hCoV-19/NorthernIreland/NIRE-0037b6/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8512	hCoV-19/NorthernIreland/NIRE-00379e/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8513	hCoV-19/NorthernIreland/NIRE-00377b/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8514	hCoV-19/England/ALDP-15EE3AD/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8515	hCoV-19/England/ALDP-15EDD55/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8516	hCoV-19/England/ALDP-15EE9E7/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8517	hCoV-19/Scotland/QEUH-160B4B5/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8518	hCoV-19/England/ALDP-15EE7A1/2021	2021-05-28	United Kingdom	genome	unknown	B.1.1.7	Alpha
8519	hCoV-19/Scotland/QEUH-15E9102/2021	2021-05-29	United Kingdom	genome	unknown	B.1.1.7	Alpha
8520	hCoV-19/England/MILK-15E4EF1/2021	2021-05-29	United Kingdom	genome	unknown	B.1.1.7	Alpha
8521	hCoV-19/NorthernIreland/NIRE-0037a6/2021	2021-05-29	United Kingdom	genome	unknown	B.1.1.7	Alpha
8522	hCoV-19/England/NORW-13DE472/2021	2021-05-29	United Kingdom	genome	unknown	B.1.1.7	Alpha
8523	hCoV-19/England/QEUH-15EC6F1/2021	2021-05-29	United Kingdom	genome	unknown	B.1.1.7	Alpha
8524	hCoV-19/England/MILK-15DC3B1/2021	2021-05-29	United Kingdom	genome	unknown	B.1.1.7	Alpha
8525	hCoV-19/England/MILK-15DC06F/2021	2021-05-29	United Kingdom	genome	unknown	B.1.1.7	Alpha
8526	hCoV-19/NorthernIreland/NIRE-0037da/2021	2021-05-29	United Kingdom	genome	unknown	B.1.1.7	Alpha
8527	hCoV-19/NorthernIreland/NIRE-0037cb/2021	2021-05-29	United Kingdom	genome	unknown	B.1.1.7	Alpha
8528	hCoV-19/Scotland/QEUH-15E7948/2021	2021-05-29	United Kingdom	genome	unknown	B.1.1.7	Alpha
8529	hCoV-19/Scotland/QEUH-15EF99B/2021	2021-05-29	United Kingdom	genome	unknown	B.1.1.7	Alpha
8530	hCoV-19/Scotland/QEUH-15E7966/2021	2021-05-29	United Kingdom	genome	unknown	B.1.1.7	Alpha
8531	hCoV-19/Scotland/QEUH-15EC6E2/2021	2021-05-29	United Kingdom	genome	unknown	B.1.1.7	Alpha
8532	hCoV-19/England/PHEC-31997F/2021	2021-05-29	United Kingdom	genome	unknown	B.1.1.7	Alpha
8533	hCoV-19/England/HSLL-15E1586/2021	2021-05-29	United Kingdom	genome	unknown	B.1.1.7	Alpha
8534	hCoV-19/England/MILK-15E40FB/2021	2021-05-29	United Kingdom	genome	unknown	B.1.1.7	Alpha
8535	hCoV-19/England/QEUH-15EC460/2021	2021-05-29	United Kingdom	genome	unknown	B.1.1.7	Alpha
8536	hCoV-19/Scotland/QEUH-15EC5D6/2021	2021-05-29	United Kingdom	genome	unknown	B.1.1.7	Alpha
8537	hCoV-19/England/PHEC-313B60/2021	2021-05-29	United Kingdom	genome	unknown	B.1.1.7	Alpha
8538	hCoV-19/England/NORT-1BCA66C/2021	2021-05-29	United Kingdom	genome	unknown	B.1.1.7	Alpha
8539	hCoV-19/England/ALDP-15F51C7/2021	2021-05-29	United Kingdom	genome	unknown	B.1.1.7	Alpha
8540	hCoV-19/England/QEUH-15EC846/2021	2021-05-29	United Kingdom	genome	unknown	B.1.1.7	Alpha
8541	hCoV-19/England/ALDP-15F613F/2021	2021-05-29	United Kingdom	genome	unknown	B.1.1.7	Alpha
8542	hCoV-19/Scotland/QEUH-15E932A/2021	2021-05-29	United Kingdom	genome	unknown	B.1.1.7	Alpha
8543	hCoV-19/England/QEUH-15EB3FB/2021	2021-05-29	United Kingdom	genome	unknown	B.1.1.7	Alpha
8544	hCoV-19/Scotland/QEUH-15EB63E/2021	2021-05-29	United Kingdom	genome	unknown	B.1.1.7	Alpha
8545	hCoV-19/England/ALDP-15F09C4/2021	2021-05-29	United Kingdom	genome	unknown	B.1.1.7	Alpha
8546	hCoV-19/England/HSLL-15E7F19/2021	2021-05-30	United Kingdom	genome	unknown	B.1.1.7	Alpha
8547	hCoV-19/England/ALDP-15F16CC/2021	2021-05-30	United Kingdom	genome	unknown	B.1.1.7	Alpha
8548	hCoV-19/England/QEUH-15F680D/2021	2021-05-30	United Kingdom	genome	unknown	B.1.1.7	Alpha
8549	hCoV-19/Scotland/QEUH-15F6919/2021	2021-05-30	United Kingdom	genome	unknown	B.1.1.7	Alpha
8550	hCoV-19/Scotland/QEUH-15F6F62/2021	2021-05-30	United Kingdom	genome	unknown	B.1.1.7	Alpha
8551	hCoV-19/England/ALDP-15F0A0D/2021	2021-05-30	United Kingdom	genome	unknown	B.1.1.7	Alpha
8552	hCoV-19/England/ALDP-15F23D3/2021	2021-05-30	United Kingdom	genome	unknown	B.1.1.7	Alpha
8553	hCoV-19/England/ALDP-15F23A6/2021	2021-05-30	United Kingdom	genome	unknown	B.1.1.7	Alpha
8554	hCoV-19/Scotland/QEUH-15F7004/2021	2021-05-30	United Kingdom	genome	unknown	B.1.1.7	Alpha
8555	hCoV-19/Scotland/QEUH-15F68C1/2021	2021-05-30	United Kingdom	genome	unknown	B.1.1.7	Alpha
8556	hCoV-19/Scotland/QEUH-15F82B2/2021	2021-05-30	United Kingdom	genome	unknown	B.1.1.7	Alpha
8557	hCoV-19/Scotland/QEUH-15F830A/2021	2021-05-30	United Kingdom	genome	unknown	B.1.1.7	Alpha
8558	hCoV-19/England/HSLL-15E7E49/2021	2021-05-30	United Kingdom	genome	unknown	B.1.1.7	Alpha
8559	hCoV-19/England/MILK-15EBE45/2021	2021-05-30	United Kingdom	genome	unknown	B.1.1.7	Alpha
8560	hCoV-19/England/ALDP-15F90D5/2021	2021-05-30	United Kingdom	genome	unknown	B.1.1.7	Alpha
8561	hCoV-19/England/MILK-15EBF8E/2021	2021-05-30	United Kingdom	genome	unknown	B.1.1.7	Alpha
8562	hCoV-19/Wales/PHWC-PYFT3A/2021	2021-05-30	United Kingdom	genome	unknown	B.1.1.7	Alpha
8563	hCoV-19/England/NORT-1BCDE07/2021	2021-05-30	United Kingdom	genome	unknown	B.1.1.7	Alpha
8564	hCoV-19/England/NORW-13D2E9E/2021	2021-05-30	United Kingdom	genome	unknown	B.1.1.7	Alpha
8565	hCoV-19/England/MILK-1622AF2/2021	2021-05-30	United Kingdom	genome	unknown	B.1.1.7	Alpha
8566	hCoV-19/England/ALDP-15FFF78/2021	2021-05-30	United Kingdom	genome	unknown	B.1.1.7	Alpha
8567	hCoV-19/England/NORT-1BCA1C5/2021	2021-05-30	United Kingdom	genome	unknown	B.1.1.7	Alpha
8568	hCoV-19/England/NORT-1BCA1B6/2021	2021-05-30	United Kingdom	genome	unknown	B.1.1.7	Alpha
8569	hCoV-19/Scotland/QEUH-160AFF1/2021	2021-05-30	United Kingdom	genome	unknown	B.1.1.7	Alpha
8570	hCoV-19/England/ALDP-15FFDD8/2021	2021-05-30	United Kingdom	genome	unknown	B.1.1.7	Alpha
8571	hCoV-19/Scotland/QEUH-15F2D11/2021	2021-05-30	United Kingdom	genome	unknown	B.1.1.7	Alpha
8572	hCoV-19/England/NORT-1BCBB5D/2021	2021-05-31	United Kingdom	genome	unknown	B.1.1.7	Alpha
8573	hCoV-19/Scotland/QEUH-15FE568/2021	2021-05-31	United Kingdom	genome	unknown	B.1.1.7	Alpha
8574	hCoV-19/Scotland/QEUH-15FE54A/2021	2021-05-31	United Kingdom	genome	unknown	B.1.1.7	Alpha
8575	hCoV-19/Scotland/QEUH-15F9D29/2021	2021-05-31	United Kingdom	genome	unknown	B.1.1.7	Alpha
8576	hCoV-19/Wales/PHWC-PYFUJZ/2021	2021-05-31	United Kingdom	genome	unknown	B.1.1.7	Alpha
8577	hCoV-19/Scotland/QEUH-1600447/2021	2021-05-31	United Kingdom	genome	unknown	B.1.1.7	Alpha
8578	hCoV-19/Scotland/QEUH-1600025/2021	2021-05-31	United Kingdom	genome	unknown	B.1.1.7	Alpha
8579	hCoV-19/Scotland/QEUH-160032C/2021	2021-05-31	United Kingdom	genome	unknown	B.1.1.7	Alpha
8580	hCoV-19/Scotland/QEUH-15FC719/2021	2021-05-31	United Kingdom	genome	unknown	B.1.1.7	Alpha
8581	hCoV-19/Scotland/QEUH-15FE735/2021	2021-05-31	United Kingdom	genome	unknown	B.1.1.7	Alpha
8582	hCoV-19/Scotland/QEUH-15FC98C/2021	2021-05-31	United Kingdom	genome	unknown	B.1.1.7	Alpha
8583	hCoV-19/England/QEUH-1600070/2021	2021-05-31	United Kingdom	genome	unknown	B.1.1.7	Alpha
8584	hCoV-19/England/QEUH-15F8610/2021	2021-05-31	United Kingdom	genome	unknown	B.1.1.7	Alpha
8585	hCoV-19/England/MILK-15F5B7E/2021	2021-05-31	United Kingdom	genome	unknown	B.1.1.7	Alpha
8586	hCoV-19/England/MILK-15F7DD0/2021	2021-05-31	United Kingdom	genome	unknown	B.1.1.7	Alpha
8587	hCoV-19/England/QEUH-15F870E/2021	2021-05-31	United Kingdom	genome	unknown	B.1.1.7	Alpha
8588	hCoV-19/England/MILK-15F4E58/2021	2021-05-31	United Kingdom	genome	unknown	B.1.1.7	Alpha
8589	hCoV-19/Scotland/QEUH-1608D08/2021	2021-05-31	United Kingdom	genome	unknown	B.1.1.7	Alpha
